id,cast-1,cast-2,cast-3,cast-4,cinematographer-1,cinematographer-2,cinematographer-3,cinematographer-4,costume department-1,costume department-2,costume department-3,costume department-4,director-1,director-2,director-3,director-4,editor-1,editor-2,editor-3,editor-4,genres-1,genres-2,genres-3,genres-4,language-1,language-2,language-3,language-4,rating,producer-1,producer-2,producer-3,producer-4,writer-1,writer-2,writer-3,writer-4,distributor-1,distributor-2,distributor-3,distributor-4
0097108,Richard Bohringer,Michael Gambon,Helen Mirren,Alan Howard,Sacha Vierny,null,null,null,Carin Donaldson,Penelope Gobin,Sharon Long,Dien van Straalen,Peter Greenaway,null,null,null,John Wilson,null,null,null,Crime,Drama,Romance,null,English,null,null,null,7.5,Pascale Dauman,Kees Kasander,Daniel Toscan du Plantier,Denis Wigman,Peter Greenaway,null,null,null,Svensk Filmindustri (SF),Svenska Filminstitutet (SFI),Cineplex Odeon Films,Herald Film Company
0108002,Sean Astin,Jon Favreau,Ned Beatty,Greta Lind,Oliver Wood,null,null,null,Gloria Coffey-Sharrieff,Edward T. Hanley,Susan Kaufmann,Dianna Miller,David Anspaugh,null,null,null,David Rosenbloom,null,null,null,Biography,Drama,Sport,null,English,Spanish,null,null,7.5,Robert N. Fried,Jeffrey I. Friedman,Lee R. Mayes,Alan J. Mintz,Angelo Pizzo,null,null,null,TriStar Pictures,Columbia TriStar Home Video,Fox Network,Columbia TriStar Films AB
0109348,John Cusack,Dianne Wiest,Jennifer Tilly,Chazz Palminteri,Carlo Di Palma,null,null,null,Michael Adkins,Kim Marie Druce,Patricia Eiben,Suzanne McCabe,Woody Allen,null,null,null,Susan E. Morse,null,null,null,Comedy,Crime,null,null,English,null,null,null,7.5,Letty Aronson,J.E. Beaucaire,Jean Doumanian,Robert Greenhut,Woody Allen,Douglas McGrath,null,null,Bac Films,Buena Vista International,Concorde Film,Laurenfilm
0467406,Ellen Page,Michael Cera,Jennifer Garner,Jason Bateman,Eric Steelberg,null,null,null,Maria Bradley,Christine Coutts,Summer Eves,Lise Hache,Jason Reitman,null,null,null,Dana E. Glauberman,null,null,null,Comedy,Drama,Romance,null,English,null,null,null,7.5,Joseph Drake,Daniel Dubiecki,Lianne Halfon,Nathan Kahane,Diablo Cody,null,null,null,Fox Searchlight Pictures,20th Century Fox Home Entertainment,20th Century Fox Netherlands,20th Century Fox
0011565,Charles Clary,Doris Pawn,Jim Mason,Lon Chaney,Don Short,null,null,null,null,null,null,null,Wallace Worsley,null,null,null,J.G. Hawks,Frank E. Hull,null,null,Crime,Drama,Thriller,null,English,null,null,null,7.5,Rex Beach,Samuel Goldwyn,null,null,Gouverneur Morris,Gouverneur Morris,Charles Kenyon,Philip Lonergan,Goldwyn Distributing Company,Kino Video,Kino Video,Kino Video
0108065,Max Pomeranc,Joe Mantegna,Joan Allen,Ben Kingsley,Conrad L. Hall,null,null,null,Elizabeth Holder,null,null,null,Steven Zaillian,null,null,null,Wayne Wahrman,null,null,null,Biography,Drama,null,null,English,null,null,null,7.5,William Horberg,Sydney Pollack,Scott Rudin,David Wisnievitz,Fred Waitzkin,Steven Zaillian,null,null,Paramount Pictures,Argentina Video Home,CIC Video,Paramount Home Entertainment
0057495,Peter Breck,Constance Towers,Gene Evans,James Best,Stanley Cortez,Samuel Fuller,null,null,null,null,null,null,Samuel Fuller,null,null,null,Jerome Thoms,null,null,null,Drama,Mystery,null,null,English,null,null,null,7.5,Samuel Fuller,Sam Firks,Leon Fromkess,null,Samuel Fuller,null,null,null,Allied Artists Pictures,Parafrance Films,"Criterion Collection, The",Home Vision Entertainment (HVE)
0099871,Tim Robbins,Elizabeth Peña,Danny Aiello,Matt Craven,Jeffrey L. Kimball,null,null,null,Michael Dennison,Mary Gierczak,Cynthia L. Hamilton,null,Adrian Lyne,null,null,null,Tom Rolf,null,null,null,Drama,Horror,Mystery,null,English,null,null,null,7.5,Mario Kassar,Alan Marshall,Bruce Joel Rubin,Andrew G. Vajna,Bruce Joel Rubin,null,null,null,TriStar Pictures,AMLF,Cineplex Odeon Films,Concorde Film
0435679,Elisabeth Harnois,Jesse McCartney,Margo Harshman,Ignacio Serricchio,Darko Suvak,null,null,null,Jennifer Kouba,Tim Wilson,null,null,Todd Kessler,null,null,null,Christopher Kroll,Cara Silverman,null,null,Drama,Romance,null,null,English,null,null,null,7.5,Jeff Geoffray,David Grace,Rebecca Hobbs,Walter Josten,David Zabel,Todd Kessler,Ron Carlson,null,Gray Area Entertainment,Lili Claire Communications,Conquistador Worldwide Media,HBO Hungary
0460989,Cillian Murphy,Padraic Delaney,Liam Cunningham,Orla Fitzgerald,Barry Ackroyd,null,null,null,Maire Begley,Patch Corcoran,Catherine Dalton,Valerie Kelly,Ken Loach,null,null,null,Jonathan Morris,null,null,null,Drama,History,War,null,English,Irish Gaelic,Latin,null,7.5,Camilla Bray,Ulrich Felsberg,Andrew Lowe,Redmond Morris,Paul Laverty,null,null,null,Pathé International,A-Film Distribution,Bazuca Films,Cathay-Keris Films
0074695,James Coburn,Maximilian Schell,James Mason,David Warner,John Coquillon,null,null,null,Josef Satzinger,null,null,null,Sam Peckinpah,null,null,null,Michael Ellis,Tony Lawson,Murray Jordan,Herbert Taschner,Drama,War,null,null,English,Russian,French,German,7.5,Wolf C. Hartwig,Pat Duggan,Lothar H. Krischer,Arlene Sellers,Julius J. Epstein,Walter Kelley,James Hamilton,Willi Heinrich,AVCO Embassy Pictures,Warner Home Video,Hen's Tooth Video,Kinowelt Home Entertainment
0093870,Peter Weller,Nancy Allen,Dan O'Herlihy,Ronny Cox,Jost Vacano,Sol Negrin,null,null,Annette Hoffman,Janet Lucas Lawler,Joan Thomas,null,Paul Verhoeven,null,null,null,Frank J. Urioste,null,null,null,Action,Crime,Sci-Fi,Thriller,English,null,null,null,7.5,Jon Davison,Stephen Lim,Edward Neumeier,Arne Schmidt,Edward Neumeier,Michael Miner,null,null,Orion Pictures,S.S. Nihalini Movies,20th Century Fox,20th Century Fox of Germany
0087003,Woody Allen,Mia Farrow,Nick Apollo Forte,Sandy Baron,Gordon Willis,null,null,null,Bill Christians,Patricia Eiben,Mark Burchard,null,Woody Allen,null,null,null,Susan E. Morse,null,null,null,Comedy,null,null,null,English,Italian,Yiddish,null,7.5,Robert Greenhut,Charles H. Joffe,Michael Peyser,Jack Rollins,Woody Allen,null,null,null,Orion Pictures,Orion im Filmverlag,Parafrance Films,Globo Vídeo
0065051,James Garner,Joan Hackett,Walter Brennan,Harry Morgan,Harry Stradling Jr.,null,null,null,Norman A. Burza,Florence Hackett,null,null,Burt Kennedy,null,null,null,George W. Brooks,null,null,null,Action,Comedy,Romance,Western,English,null,null,null,7.5,William Bowers,Bill Finnegan,James Garner,null,William Bowers,null,null,null,United Artists,United Artists,Les Artistes Associés,United Artists
0085859,Burt Lancaster,Peter Riegert,Fulton Mackay,Denis Lawson,Chris Menges,null,null,null,Pip Newbery,Penny Rose,null,null,Bill Forsyth,null,null,null,Michael Bradsell,null,null,null,Comedy,Drama,Romance,null,English,Russian,Japanese,null,7.5,David Puttnam,Iain Smith,null,null,Bill Forsyth,null,null,null,20th Century Fox,Warner Bros.,Herald Film Company,MK2 Diffusion
0079477,Laurence Olivier,Diane Lane,Thelonious Bernard,Arthur Hill,Pierre-William Glenn,null,null,null,Jeanne Vergne,null,null,null,George Roy Hill,null,null,null,William Reynolds,null,null,null,Adventure,Comedy,Romance,null,English,French,Italian,null,7.5,Robert Crawford Jr.,Patrick Kelley,Yves Rousset-Rouard,null,Allan Burns,Claude Klotz,George Roy Hill,null,Orion Pictures,Warner Bros.,Warner Home Video,Columbia Broadcasting System (CBS)
0217505,Leonardo DiCaprio,Daniel Day-Lewis,Cameron Diaz,Jim Broadbent,Michael Ballhaus,null,null,null,Costanza Bastanti,John Cowell,Stefano De Nardis,Bruno de Santa,Martin Scorsese,null,null,null,Thelma Schoonmaker,null,null,null,Crime,Drama,History,null,English,Irish Gaelic,Chinese,Latin,7.5,Gerry Robert Byrne,Laura Fattori,Randi Feinberg,Alberto Grimaldi,Jay Cocks,Jay Cocks,Steven Zaillian,Kenneth Lonergan,20th Century Fox of Germany,Alliance Atlantis Communications,Buena Vista International (Sweden),Buena Vista International Finland
0238380,Christian Bale,Dominic Purcell,Sean Bean,Christian Kahrmann,Dion Beebe,null,null,null,Costanza Bastanti,Jackie Cheng,Johanna Gartlgruber,Nina Hess,Kurt Wimmer,null,null,null,Tom Rolf,William Yeh,null,null,Action,Drama,Sci-Fi,Thriller,English,null,null,null,7.5,Sue Baden-Powell,Jan de Bont,Lucas Foster,Andrew Rona,Kurt Wimmer,null,null,null,Miramax,Dimension Films,Amuse Pictures,Buena Vista International Italia
0289992,Kate Winslet,Cleo King,Constance Jones,Kevin Spacey,Michael Seresin,null,null,null,Laura Hodges,Janice Janacek,Kathy Kiatta,Jo Kissack,Alan Parker,null,null,null,Gerry Hambling,null,null,null,Crime,Drama,Thriller,null,English,Spanish,null,null,7.5,Moritz Borman,Nicolas Cage,Guy East,Norman Golightly,Charles Randolph,null,null,null,Universal Pictures,United International Pictures (UIP),Ascot Elite Entertainment Group,Lumiére Films
0453562,Chadwick Boseman,Harrison Ford,Nicole Beharie,Christopher Meloni,Don Burgess,null,null,null,Dustin Angus,E. Dee Biddlecome,Virginia Burton,Synithia Cochran,Brian Helgeland,null,null,null,Peter McNulty,Kevin Stitt,null,null,Biography,Drama,Sport,null,English,null,null,null,7.5,Jason Clark,Dick Cook,Eric Heffron,Robin Jaffe,Brian Helgeland,null,null,null,Warner Bros.,Warner Bros. Entertainment,KVH Media Group,Warner Bros.
0117665,Kevin Bacon,Billy Crudup,Robert De Niro,Ron Eldard,Michael Ballhaus,null,null,null,Daniel J. Adkins,Cathie Filian,Joan Kaufman,Wallace G. Lane Jr.,Barry Levinson,null,null,null,Stu Linder,null,null,null,Crime,Drama,Thriller,null,English,null,null,null,7.5,Lorenzo Carcaterra,Peter Giuliano,Steve Golin,Barry Levinson,Lorenzo Carcaterra,Barry Levinson,null,null,Warner Bros.,Ascot Elite Entertainment Group,PolyGram Film Distribution,PolyGram Filmed Entertainment Distribution
0107554,Tyrin Turner,Larenz Tate,June Kyoto Lu,Toshi Toda,Lisa Rinzler,null,null,null,Diana Mendoza,Paulette Orr,Solomon Wise,null,Albert Hughes,Allen Hughes,null,null,Christopher Koefoed,null,null,null,Crime,Drama,Thriller,null,English,null,null,null,7.5,Michael Bennett,Brothers The Hughes,Kevin Moreton,Darin Scott,Allen Hughes,Albert Hughes,Tyger Williams,Tyger Williams,New Line Cinema,20th Century Fox of Germany,Roadshow Film Distributors,Sandrew Film & Teater
0127536,Cate Blanchett,Geoffrey Rush,Christopher Eccleston,Joseph Fiennes,Remi Adefarasin,null,null,null,Clare Banet,Sue Bradbear,Melanie Carter,Ruth Caswell,Shekhar Kapur,null,null,null,Jill Bilcock,null,null,null,Biography,Drama,History,null,English,French,null,null,7.5,Tim Bevan,Liza Chasin,Eric Fellner,Debra Hayward,Michael Hirst,null,null,null,United International Pictures (UIP),Universal Pictures,Gramercy Pictures (I),Universal Pictures
0064030,Richard Burton,Geneviève Bujold,Irene Papas,Anthony Quayle,Arthur Ibbetson,null,null,null,Ivy Baker,Vi Murray,Arthur Newman,null,Charles Jarrott,null,null,null,Richard Marden,null,null,null,Drama,History,null,null,English,null,null,null,7.5,Richard McWhorter,Hal B. Wallis,null,null,Bridget Boland,John Hale,Richard Sokolove,Maxwell Anderson,J. Arthur Rank Film Distributors,Universal Pictures,Universal Pictures France (UPF),National Broadcasting Company (NBC)
0067800,Dustin Hoffman,Susan George,Peter Vaughan,T.P. McKenna,John Coquillon,null,null,null,Tiny Nicholls,null,null,null,Sam Peckinpah,null,null,null,Paul Davies,Tony Lawson,Roger Spottiswoode,null,Crime,Drama,Thriller,null,English,null,null,null,7.5,Daniel Melnick,James Swann,null,null,David Zelag Goodman,Sam Peckinpah,Gordon Williams,null,Cinerama Releasing UK,Cinerama Releasing Corporation,Netherlands Fox Film Corporation,20th Century Fox
0048801,Humphrey Bogart,Aldo Ray,Peter Ustinov,Joan Bennett,Loyal Griggs,null,null,null,null,null,null,null,Michael Curtiz,null,null,null,Arthur P. Schmidt,null,null,null,Comedy,Crime,Romance,null,English,French,null,null,7.5,Pat Duggan,null,null,null,Albert Husson,Ranald MacDougall,null,null,Paramount Pictures,National Broadcasting Company (NBC),Paramount Pictures,AFEX
0111112,Jeni Courtney,Pat Slowey,Dave Duffy,Declan Hannigan,Haskell Wexler,null,null,null,Magdalen Rubalcava,null,null,null,John Sayles,null,null,null,John Sayles,null,null,null,Drama,Family,Fantasy,null,English,Irish Gaelic,null,null,7.5,Sarah Green,Glenn R. Jones,R. Paul Miller,Peter Newman,Rosalie K. Fry,John Sayles,null,null,"Samuel Goldwyn Company, The",Mundial Films,Columbia TriStar Home Video,Gativideo
0090556,Sissy Spacek,Anne Bancroft,Ed Berke,Carol Robbins,Stephen M. Katz,null,null,null,null,null,null,null,Tom Moore,null,null,null,Suzanne Pettit,null,null,null,Drama,null,null,null,English,null,null,null,7.5,Dann Byck,Cheryl Downey,Alan Greisman,David Lancaster,Marsha Norman,Marsha Norman,null,null,Universal Pictures,MCA Home Video,MCA Home Video,American Broadcasting Company (ABC)
0112579,Clint Eastwood,Meryl Streep,Annie Corley,Victor Slezak,Jack N. Green,null,null,null,David Davenport,Kelly Lindquist,Deedee Montesanto,null,Clint Eastwood,null,null,null,Joel Cox,null,null,null,Drama,Romance,null,null,English,null,null,null,7.5,Clint Eastwood,Kathleen Kennedy,Michael Maurer,Tom Rooker,Richard LaGravenese,Robert James Waller,null,null,Warner Bros.,ELKE,Warner Bros. Entertainment,Warner Bros.
0063483,Joanne Woodward,James Olson,Kate Harrington,Estelle Parsons,Gayne Rescher,null,null,null,Bev Langer,null,null,null,Paul Newman,null,null,null,Dede Allen,null,null,null,Drama,Romance,null,null,English,null,null,null,7.5,Arthur S. Newman Jr.,Paul Newman,Harrison Starr,null,Stewart Stern,Margaret Laurence,null,null,Warner Brothers/Seven Arts,Warner-Pathé Distributors,Warner-Tonefilm,National Broadcasting Company (NBC)
0293664,David Hewlett,Aaron Ashmore,Clé Bennett,Kevin Duhaney,John Holosko,null,null,null,Masumi Suzuki,null,null,null,William Phillips,null,null,null,Brett Sullivan,null,null,null,Drama,Thriller,null,null,English,null,null,null,7.5,Paula Devonshire,Helen Du Toit,Bryan Gliserman,Mehra Meh,William Phillips,null,null,null,Alliance Atlantis Communications,Alliance Atlantis Home Video,Alliance Atlantis Video,Echo Bridge Home Entertainment
0045296,Marlon Brando,Jean Peters,Anthony Quinn,Joseph Wiseman,Joseph MacDonald,null,null,null,Charles Le Maire,Sam Benson,Morris Harmell,Ollie Hughes,Elia Kazan,null,null,null,Barbara McLean,null,null,null,Biography,Drama,History,War,English,Spanish,null,null,7.5,Darryl F. Zanuck,null,null,null,John Steinbeck,Edgecumb Pinchon,null,null,Twentieth Century Fox Film Corporation,Centfox Film,Centfox,Fox Films
1127702,Alan Ford,Ralph Brown,Tomas Arana,Nick Nevern,Nenad Boroevich,null,null,null,Asen Karanikolov,null,null,null,Dimitar Mitovski,null,null,null,Marko Glusac,null,null,null,Comedy,null,null,null,English,Bulgarian,Russian,Serbian,7.5,Michael Cowan,Ivan Doykov,László Kántor,Simon Markham,Delyana Maneva,Dimitar Mitovski,Alek Popov,null,A Plus Films,Mozinet,Bulldog Film Distribution,Camera
0033852,William Powell,Myrna Loy,Gail Patrick,Jack Carson,Ray June,William H. Daniels,null,null,null,null,null,null,Jack Conway,null,null,null,Ben Lewis,null,null,null,Comedy,Romance,null,null,English,null,null,null,7.5,Pandro S. Berman,null,null,null,William Ludwig,Charles Lederer,David Hertz,David Hertz,Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),MGM/UA Home Entertainment,null
0029608,Barbara Stanwyck,John Boles,Anne Shirley,Barbara O'Neil,Rudolph Maté,null,null,null,null,null,null,null,King Vidor,null,null,null,Sherman Todd,null,null,null,Drama,Romance,null,null,English,null,null,null,7.5,Samuel Goldwyn,Merritt Hulburd,null,null,Sarah Y. Mason,Victor Heerman,Olive Higgins Prouty,Harry Wagstaff Gribble,United Artists,United Artists Corporation,United Artists,United Artists
0054292,Jeffrey Hunter,Constance Towers,Billie Burke,Woody Strode,Bert Glennon,null,null,null,Martha Bunch,Wesley Jeffries,null,null,John Ford,null,null,null,Jack Murray,null,null,null,Western,Crime,null,null,English,null,null,null,7.5,Patrick Ford,Willis Goldbeck,null,null,James Warner Bellah,Willis Goldbeck,James Warner Bellah,null,Warner Bros.,Warner Home Video,Warner Home Video,Warner Bros.
0312004,Peter Sallis,Ralph Fiennes,Helena Bonham Carter,Peter Kay,Tristan Oliver,Dave Alex Riddett,null,null,null,null,null,null,Steve Box,Nick Park,null,null,David McCormick,Angharad Owen,Gregory Perler,null,Animation,Comedy,Family,Mystery,English,null,null,null,7.5,Claire Jennings,Cecil Kramer,Peter Lord,Nick Park,Steve Box,Nick Park,Mark Burton,Bob Baker,DreamWorks Distribution,United International Pictures (UIP),Bontonfilm,Forum Cinemas
0120684,Ian McKellen,Brendan Fraser,Lynn Redgrave,Lolita Davidovich,Stephen M. Katz,null,null,null,Charlene Amateau,Janine Burke,Rikke Rosbaek,null,Bill Condon,null,null,null,Virginia Katz,null,null,null,Biography,Drama,null,null,English,Hungarian,null,null,7.5,Clive Barker,Paul Colichman,Gregg Fienberg,David Forrest,Christopher Bram,Bill Condon,null,null,Lions Gate Films,Primer Plano Film Group,Argentina Video Home,Lions Gate Films Home Entertainment
0120324,Bill Paxton,Bridget Fonda,Billy Bob Thornton,Brent Briscoe,Alar Kivilo,null,null,null,Nancy Mrnak,Trina Mrnak,Hope Slepak,Spence Spensely,Sam Raimi,null,null,null,Eric L. Beason,Arthur Coburn,null,null,Crime,Drama,Thriller,null,English,null,null,null,7.5,Mark Gordon,James Jacks,Gary Levinsohn,Michael Polaire,Scott B. Smith,Scott B. Smith,null,null,Paramount Pictures,Mutual Films International,Ascot Elite Entertainment Group,Distribution Company
0107808,Kevin Costner,Clint Eastwood,Laura Dern,T.J. Lowther,Jack N. Green,null,null,null,Kelly Lindquist,Amy Stofsky,null,null,Clint Eastwood,null,null,null,Joel Cox,Ron Spang,null,null,Crime,Drama,Thriller,null,English,null,null,null,7.5,Clint Eastwood,Mark Johnson,David Valdes,null,John Lee Hancock,null,null,null,Warner Bros.,Svenska Filminstitutet (SFI),Warner Bros.,Warner Bros.
0062089,Dirk Bogarde,Margaret Leclere,Pamela Franklin,Louis Sheldon Williams,Larry Pizer,null,null,null,Sue Yelland,null,null,null,Jack Clayton,null,null,null,Tom Priestley,null,null,null,Drama,Thriller,null,null,English,null,null,null,7.5,Roy Baird,Jack Clayton,Martin Ransohoff,null,Julian Gloag,Jeremy Brooks,Haya Harareet,null,Metro-Goldwyn-Mayer (MGM),Columbia Broadcasting System (CBS),City Film N.V.,Metro-Goldwyn-Mayer (MGM)
2140373,Emma Thompson,Tom Hanks,Annie Rose Buckley,Colin Farrell,John Schwartzman,null,null,null,Wyatt Bartlett,Nanrose Buchman,Eyan Candini,Richard Gartrell,John Lee Hancock,null,null,null,Mark Livolsi,null,null,null,Biography,Comedy,Drama,History,English,null,null,null,7.5,Ian Collie,Mark Cooper,K.C. Hodenfield,Christine Langan,Kelly Marcel,Sue Smith,null,null,B&H Film Distribution,Feelgood Entertainment,Forum Hungary,Walt Disney Studios Japan
0067128,Michael Caine,Ian Hendry,Britt Ekland,John Osborne,Wolfgang Suschitzky,null,null,null,null,null,null,null,Mike Hodges,null,null,null,John Trumper,null,null,null,Crime,Thriller,null,null,English,null,null,null,7.5,Michael Klinger,Michael Caine,null,null,Mike Hodges,Ted Lewis,null,null,MGM-EMI,Metro-Goldwyn-Mayer (MGM),Chapel Distribution,Filmipaja
0264796,Kevin Kline,Kristin Scott Thomas,Hayden Christensen,Jena Malone,Vilmos Zsigmond,null,null,null,Tammy Hynes,Angelique Keenan,Josephine Monmaney,Mary Elizabeth Still,Irwin Winkler,null,null,null,Julie Monroe,null,null,null,Drama,null,null,null,English,null,null,null,7.5,Rob Cowan,Michael De Luca,Brian E. Frankish,Lynn Harris,Mark Andrus,null,null,null,New Line Cinema,Fox-Warner,RCV Film Distribution,Warner Bros.
0038873,Tyrone Power,Gene Tierney,John Payne,Anne Baxter,Arthur C. Miller,null,null,null,Oleg Cassini,Charles Le Maire,Sam Benson,Eugene Joseff,Edmund Goulding,null,null,null,J. Watson Webb Jr.,null,null,null,Drama,Film-Noir,null,null,English,French,null,null,7.5,Darryl F. Zanuck,null,null,null,Lamar Trotti,W. Somerset Maugham,Darryl F. Zanuck,null,Twentieth Century Fox Film Corporation,Central Motion Picture Exchange,Fox Films,20th Century Fox Home Entertainment
0015772,Rudolph Valentino,Vilma Bánky,Louise Dresser,Albert Conti,George Barnes,Devereaux Jennings,null,null,null,null,null,null,Clarence Brown,null,null,null,Hal C. Kern,null,null,null,Action,Comedy,Drama,History,English,null,null,null,7.5,John W. Considine Jr.,Joseph M. Schenck,null,null,Alexander Pushkin,George Marion Jr,Hanns Kräly,null,United Artists,Allied Artists,New Gold Entertainment,Video Rights Ltd.
